Operado;Operación;Especie;Cantidad;Precio;Importe;mep;Precio_usd;Inversion_usd;Ticker;Empresa;Ratio;tipo
2023-10-06;DEIN;;;;-4290.0;812.75;;;;;;bonos
2023-10-06;DECU;;;;-280.16;812.75;;;;;;bonos
2023-10-05;NCIN;;;;600.0;784.83;;;;;;bonos
2023-10-05;CMIN;PETROLEO NOVIEMBRE 2023;1.0;;;784.83;;;;;;bonos
2023-10-05;CMIN;INDICES GGAL OCTUBRE 2023;1.0;;-109.65;784.83;;;;;;bonos
2023-10-05;NCIN;;;;2300.0;784.83;;;;;;bonos
2023-10-04;NCIN;;;;6700.0;747.68;;;;;;bonos
2023-10-03;TOCT;OPERACIONES FINANCIERAS;;;-13709.96;720.62;;;;;;bonos
2023-10-02;CPRA;CEDEAR MC DONALDS CORP;22.0;9010.01;-198220.13;709.83;12.69;279.18;MCD;Mcdonald'S Corp.;24.0;accion
2023-10-02;VTAS;CEDEAR FIRST SOL;-5.0;43479.16;217395.81;709.83;61.25;-306.25;FSLR;First Solar Inc.;18.0;accion
2023-10-04;NCIN;;;;5255.0;747.68;;;;;;bonos
2023-10-03;DEIN;;;;-1000.0;720.62;;;;;;bonos
2023-10-03;TCCD;OPERACIONES FINANCIERAS;;;13671.38;720.62;;;;;;bonos
2023-10-02;TOCT;OPERACIONES FINANCIERAS;;;-14671.38;709.83;;;;;;bonos
2023-10-03;DEIN;;;;-105.0;720.62;;;;;;bonos
2023-10-02;NCIN;;;;1860.0;709.83;;;;;;bonos
2023-10-02;TCCD;OPERACIONES FINANCIERAS;;;14630.08;709.83;;;;;;bonos
2023-09-28;CPRA;CEDEAR UNITED AIRLINES HOLDINGS INC;20.0;7006.95;-140138.93;694.89;10.08;201.6;UAL;United Airlines Holdings Inc.;5.0;accion
2023-09-28;CPRA;CEDEAR MICROSOFT CORP.;8.0;8578.81;-68630.47;694.89;12.35;98.8;MSFT;Microsoft Corp.;30.0;accion
2023-09-28;CPRA;CEDEAR U.S.BANCO;33.0;5375.92;-177405.35;694.89;7.74;255.42;USB;U.S. Bancorp;5.0;accion
2023-09-28;VTAS;CEDEAR MOTOROLA INC;-18.0;11058.14;199046.51;694.89;15.91;-286.38;MSI;Motorola Solutions, Inc.;20.0;accion
2023-09-28;CPRA;CEDEAR BANK OF AMERICA;14.0;11213.12;-156983.67;694.89;16.14;225.96;BA.C;Bank Of America Corporation;4.0;accion
2023-09-28;VTAS;CEDEAR OCCIDENTAL PETROLEUM CORP.;-7.0;10621.36;74349.5;694.89;15.28;-106.96;OXY;Occidental Petroleum Corp.;5.0;accion
2023-09-28;VTAS;CEDEAR DE EXXON MOBIL CORP;-14.0;19291.73;270084.25;694.89;27.76;-388.64;XOM;Exxon Mobil Corporation;10.0;accion
2023-10-02;DEIN;;;;-860.0;709.83;;;;;;bonos
2023-09-29;DEIN;;;;-7760.0;701.01;;;;;;bonos
2023-09-29;DGO$;;;;281.57;701.01;;;;;;bonos
2023-09-29;DEIN;;;;-8830.0;701.01;;;;;;bonos
2023-09-28;NCIN;;;;200.0;694.89;;;;;;bonos
2023-09-28;EGO$;;;;-278.7;694.89;;;;;;bonos
2023-09-28;CMIN;INDICES GGAL OCTUBRE 2023;1.0;;-111.3;694.89;;;;;;bonos
2023-09-28;CMIN;INDICES PAMP OCTUBRE 2023;1.0;;-126.88;694.89;;;;;;bonos
2023-09-28;NCIN;;;;695.0;694.89;;;;;;bonos
2023-09-27;EGO$;;;;-2.87;689.85;;;;;;bonos
2023-09-25;CPRA;CEDEAR TARGET CORPORATION;5.0;3502.22;-17511.09;683.01;5.13;25.65;TGT;Target Corporation;24.0;accion
2023-09-25;CCTE;OPERACIONES FINANCIERAS;;;18496.62;683.01;;;;;;bonos
2023-09-25;VTAS;CEDEAR TARGET CORPORATION;-8.0;3590.11;28720.85;683.01;5.26;-42.08;TGT;Target Corporation;24.0;accion
2023-09-25;CCCD;OPERACIONES FINANCIERAS;;;-18400.0;683.01;;;;;;bonos
2023-09-25;DGO$;;;;16.37;683.01;;;;;;bonos
2023-09-22;TOCT;OPERACIONES FINANCIERAS;;;-10341.49;682.08;;;;;;bonos
2023-09-22;TCCD;OPERACIONES FINANCIERAS;;;10252.93;682.08;;;;;;bonos
2023-09-22;EGO$;;;;-16.37;682.08;;;;;;bonos
2023-09-21;TOCT;OPERACIONES FINANCIERAS;;;-10236.56;680.85;;;;;;bonos
2023-09-21;TCCD;OPERACIONES FINANCIERAS;;;10207.14;680.85;;;;;;bonos
2023-09-21;RTA;CEDEAR UNITEDHEALTH GROUP INC;;;-0.86;680.85;;;UNH;UnitedHealth Group Inc.;33.0;accion
2023-09-20;TOCT;OPERACIONES FINANCIERAS;;;-10206.28;679.95;;;;;;bonos
2023-09-20;TCCD;OPERACIONES FINANCIERAS;;;10177.02;679.95;;;;;;bonos
2023-09-19;TOCT;OPERACIONES FINANCIERAS;;;-10177.02;680.08;;;;;;bonos
2023-09-19;TCCD;OPERACIONES FINANCIERAS;;;10147.79;680.08;;;;;;bonos
2023-09-18;TOCT;OPERACIONES FINANCIERAS;;;-10147.79;679.36;;;;;;bonos
2023-09-18;TCCD;OPERACIONES FINANCIERAS;;;10118.65;679.36;;;;;;bonos
2023-09-18;RTA;CEDEAR MICROSOFT CORP.;;;-0.68;679.36;;;MSFT;Microsoft Corp.;30.0;accion
2023-09-15;TOCT;OPERACIONES FINANCIERAS;;;-10117.97;678.68;;;;;;bonos
2023-09-15;TCCD;OPERACIONES FINANCIERAS;;;10031.18;678.68;;;;;;bonos
2023-09-15;RTA;CEDEAR TARGET CORPORATION;;;-1.46;678.68;;;TGT;Target Corporation;24.0;accion
2023-09-15;RTA;CEDEAR DE EXXON MOBIL CORP;;;-2.81;678.68;;;XOM;Exxon Mobil Corporation;10.0;accion
2023-09-14;TOCT;OPERACIONES FINANCIERAS;;;-10026.91;677.79;;;;;;bonos
2023-09-14;TCCD;OPERACIONES FINANCIERAS;;;9998.31;677.79;;;;;;bonos
2023-09-13;TOCT;OPERACIONES FINANCIERAS;;;-9998.31;676.32;;;;;;bonos
2023-09-13;TCCD;OPERACIONES FINANCIERAS;;;9969.93;676.32;;;;;;bonos
2023-09-12;TOCT;OPERACIONES FINANCIERAS;;;-9976.35;676.46;;;;;;bonos
2023-09-12;TCCD;OPERACIONES FINANCIERAS;;;9948.0;676.46;;;;;;bonos
2023-09-11;TOCT;OPERACIONES FINANCIERAS;;;-9265.37;675.54;;;;;;bonos
2023-09-08;CPRA;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;245000.0;108.323;-265391.45;673.36;0.16;39200.0;;;;bonos
2023-09-08;CCTE;OPERACIONES FINANCIERAS;;;264715.24;673.36;;;;;;bonos
2023-09-11;TCCD;OPERACIONES FINANCIERAS;;;9239.09;675.54;;;;;;bonos
2023-09-11;RTA;CEDEAR RAYTHEON TECHNOLOGIES;;;-1.27;675.54;;;RTX;Raytheon Technologies Corp;5.0;accion
2023-09-08;TCCD;OPERACIONES FINANCIERAS;;;262000.0;673.36;;;;;;bonos
2023-09-08;CCCD;OPERACIONES FINANCIERAS;;;-262000.0;673.36;;;;;;bonos
2023-09-08;RTA;CEDEAR PFIZER INC;;;-5.9;673.36;;;PFE;Pfizer Inc.;4.0;accion
2023-09-06;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-100.0;457.26;457.26;673.47;0.68;-68.0;;;;bonos
2023-09-06;RTA;CEDEAR PAN AMERICAN SILVER CORP;;;-1.96;673.47;;;PAAS;Pan American Silver Corp.;3.0;accion
2023-08-29;CPRA;BCO HIPOTECARIO ESCRIT. D (CAT 1 Y 2);680.0;51.042;-34708.33;671.02;0.08;54.4;;;;bonos
2023-08-29;CPRA;SOCIEDAD COMERCIAL DEL PLATA ORD.1V;630.0;54.551;-34367.38;671.02;0.08;50.4;;;;bonos
2023-08-29;CPRA;IMP. Y E. PATAGONIA;150.0;350.974;-52646.11;671.02;0.52;78.0;;;;bonos
2023-08-29;CPRA;MIRGOR;4.0;10012.79;-40051.15;671.02;14.92;59.68;;;;bonos
2023-08-29;CPRA;BOLSAS Y MERCADOS ARG. $ ORD. (BYMA);110.0;547.52;-60227.15;671.02;0.82;90.2;;;;bonos
2023-08-29;CPRA;"FERRUM S.A. ""B""";1000.0;52.847;-52846.66;671.02;0.08;80.0;;;;bonos
2023-08-29;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;35496.0;154.246;-54751.31;671.02;0.23;8164.08;;;;bonos
2023-08-29;CPRA;INVERSORA JURAMENTO SA;285.0;186.729;-53217.7;671.02;0.28;79.8;;;;bonos
2023-08-29;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-7553.0;456.219;34458.22;671.02;0.68;-5136.04;;;;bonos
2023-08-29;CCTE;OPERACIONES FINANCIERAS;;;348621.78;671.02;;;;;;bonos
2023-08-29;VTAS;BONO TESORO $ AJ. CER 4% V.14/10/24;-50000.0;152.755;76377.6;671.02;0.23;-11500.0;;;;bonos
2023-08-29;CCCD;OPERACIONES FINANCIERAS;;;-346800.0;671.02;;;;;;bonos
2023-08-25;CPRA;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;135000.0;100.16;-135216.0;664.97;0.15;20250.0;;;;bonos
2023-08-25;CCTE;OPERACIONES FINANCIERAS;;;135610.63;664.97;;;;;;bonos
2023-08-29;COBR;;;;270000.0;671.02;;;;;;bonos
2023-08-25;CCCD;OPERACIONES FINANCIERAS;;;-134200.0;664.97;;;;;;bonos
2023-08-24;TOCT;OPERACIONES FINANCIERAS;;;-10093.03;665.4;;;;;;bonos
2023-08-23;CPRA;CEDEAR AMERICAN AIRLINES GROUP INC.;10.0;5609.57;-56095.68;661.32;8.48;84.8;AAL;American Airlines Group Inc;2.0;accion
2023-08-23;CCTE;OPERACIONES FINANCIERAS;;;57092.33;661.32;;;;;;bonos
2023-08-25;COBR;;;;133372.72;664.97;;;;;;bonos
2023-08-24;TCCD;OPERACIONES FINANCIERAS;;;10064.7;665.4;;;;;;bonos
2023-08-23;CCCD;OPERACIONES FINANCIERAS;;;-56800.0;661.32;;;;;;bonos
2023-08-23;VTAS;CEDEAR AMERICAN AIRLINES GROUP INC.;-10.0;5505.63;55056.34;661.32;8.33;-83.3;AAL;American Airlines Group Inc;2.0;accion
2023-08-18;CPRA;CEDEAR AMERICAN AIRLINES GROUP INC.;6.0;5655.7;-33934.17;657.48;8.6;51.6;AAL;American Airlines Group Inc;2.0;accion
2023-08-18;CPRA;CEDEAR MICROSOFT CORP.;7.0;7881.88;-55173.13;657.48;11.99;83.93;MSFT;Microsoft Corp.;30.0;accion
2023-08-18;CPRA;CEDEAR JD.COM, INC.;9.0;12358.3;-111224.67;657.48;18.8;169.2;JD;Jd.Com, Inc.;4.0;accion
2023-08-18;VTAS;CEDEAR AT&T INC SA;-55.0;3465.33;190593.1;657.48;5.27;-289.85;T;At &T Inc.;3.0;accion
2023-08-18;CPRA;BONOS REP ARG AJ CER VT.26/07/24;19900.0;439.803;-87520.71;657.48;0.67;13333.0;;;;bonos
2023-08-18;CPRA;MIRGOR;4.0;9251.42;-37005.69;657.48;14.07;56.28;;;;bonos
2023-08-18;CCTE;OPERACIONES FINANCIERAS;;;115318.63;657.48;;;;;;bonos
2023-08-22;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-103.33;658.88;;;;;;bonos
2023-08-17;CCTE;OPERACIONES FINANCIERAS;;;18732.95;659.49;;;;;;bonos
2023-08-22;NCIN;;;;2200.0;658.88;;;;;;bonos
2023-08-18;CMIN;INDICES GGAL AGOSTO 2023;1.0;;-101.45;657.48;;;;;;bonos
2023-08-18;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-22858.0;453.823;103734.8;657.48;0.69;-15772.02;;;;bonos
2023-08-18;CCCD;OPERACIONES FINANCIERAS;;;-113900.0;657.48;;;;;;bonos
2023-08-18;DEIN;;;;-100.0;657.48;;;;;;bonos
2023-08-17;VTAS;BONO REP. ARGENTINA USD STEP UP 2030;-53.0;19054.47;10098.87;659.49;28.89;-1531.17;;;;bonos
2023-08-17;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-3991.0;453.274;18090.15;659.49;0.69;-2753.79;;;;bonos
2023-08-17;CCCD;OPERACIONES FINANCIERAS;;;-18500.0;659.49;;;;;;bonos
2023-08-16;TOCT;OPERACIONES FINANCIERAS;;;-10224.73;651.42;;;;;;bonos
2023-08-15;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;149000.0;138.421;-206247.47;667.17;0.21;31290.0;;;;bonos
2023-08-15;VTAS;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;-35959.0;576.077;207151.45;667.17;0.86;-30924.74;;;;bonos
2023-08-15;CPRA;AMERICAN INTERNACIONAL GROUP INC.;10.0;8055.36;-80553.56;667.17;12.07;120.7;;;;bonos
2023-08-15;CPRA;CEDEAR BANK OF AMERICA;2.0;10177.25;-20354.49;667.17;15.25;30.5;BA.C;Bank Of America Corporation;4.0;accion
2023-08-15;CCTE;OPERACIONES FINANCIERAS;;;100702.41;667.17;;;;;;bonos
2023-08-16;TCCD;OPERACIONES FINANCIERAS;;;10198.11;651.42;;;;;;bonos
2023-08-14;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;30000.0;135.717;-40715.05;621.14;0.22;6600.0;;;;bonos
2023-08-14;CPRA;CEDEAR APPLE INC;2.0;11620.25;-23240.49;621.14;18.71;37.42;AAPL;Apple Inc.;20.0;accion
2023-08-14;CPRA;TRANSENER S.A. ESCRIT. B 1 VOTO;170.0;359.999;-61199.85;621.14;0.58;98.6;;;;bonos
2023-08-14;CPRA;SOCIEDAD COMERCIAL DEL PLATA ORD.1V;1445.0;42.017;-60714.0;621.14;0.07;101.15;;;;bonos
2023-08-14;VTAS;BONOS REP ARG A LA PAR $ STEP UP 2038;-2700.0;5211.65;140714.5;621.14;8.39;-22653.0;;;;bonos
2023-08-14;CPRA;IRSA ESCRIT. ORD. 1 V;5.0;462.492;-2312.46;621.14;0.74;3.7;;;;bonos
2023-08-14;CPRA;CEDEAR MOTOROLA INC;4.0;9497.36;-37989.44;621.14;15.29;61.16;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-14;CPRA;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;30000.0;561.898;-168569.28;621.14;0.9;27000.0;;;;bonos
2023-08-14;CCTE;OPERACIONES FINANCIERAS;;;253156.22;621.14;;;;;;bonos
2023-08-15;VTAS;AMERICAN INTERNACIONAL GROUP INC.;-10.0;7901.45;79014.49;667.17;11.84;-118.4;;;;bonos
2023-08-15;VTAS;CEDEAR BANK OF AMERICA;-2.0;10291.28;20582.56;667.17;15.43;-30.86;BA.C;Bank Of America Corporation;4.0;accion
2023-08-15;CCCD;OPERACIONES FINANCIERAS;;;-100200.0;667.17;;;;;;bonos
2023-08-11;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;231.0;17643.19;-40755.76;539.89;32.68;7549.08;;;;bonos
2023-08-11;CPRA;CEDEAR APPLE INC;5.0;10675.63;-53378.14;539.89;19.77;98.85;AAPL;Apple Inc.;20.0;accion
2023-08-11;VTAS;BONO TESORO $ AJ. CER 4,25% V.14/02/25;-7600.0;131.29;9978.01;539.89;0.24;-1824.0;;;;bonos
2023-08-11;CPRA;CEDEAR RAYTHEON TECHNOLOGIES;8.0;10384.82;-83078.57;539.89;19.24;153.92;RTX;Raytheon Technologies Corp;5.0;accion
2023-08-11;CPRA;CEDEAR MOTOROLA INC;4.0;8577.05;-34308.21;539.89;15.89;63.56;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-11;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;50000.0;137.47;-68734.8;539.89;0.25;12500.0;;;;bonos
2023-08-11;CPRA;BONOS REP ARG AJ CER VT.26/07/24;17000.0;420.927;-71557.53;539.89;0.78;13260.0;;;;bonos
2023-08-11;CCTE;OPERACIONES FINANCIERAS;;;323007.57;539.89;;;;;;bonos
2023-08-14;VTAS;BONO TESORO $ AJ. CER 4% V.14/10/24;-30000.0;136.481;40944.38;621.14;0.22;-6600.0;;;;bonos
2023-08-14;VTAS;IRSA ESCRIT. ORD. 1 V;-5.0;468.69;2343.45;621.14;0.75;-3.75;;;;bonos
2023-08-14;VTAS;CEDEAR MOTOROLA INC;-4.0;9770.73;39082.93;621.14;15.73;-62.92;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-14;VTAS;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;-30000.0;569.088;170726.4;621.14;0.92;-27600.0;;;;bonos
2023-08-14;CCCD;OPERACIONES FINANCIERAS;;;-251900.0;621.14;;;;;;bonos
2023-08-14;RTA;BONO TESORO $ AJ. CER 4,25% V.14/02/25;;;1148.63;621.14;;;;;;bonos
2023-08-14;RTA;CEDEAR MASTERCARD INC.;;;-0.65;621.14;;;MA;Mastercard Inc.;33.0;accion
2023-08-11;TOCT;OPERACIONES FINANCIERAS;;;-10072.7;539.89;;;;;;bonos
2023-08-10;CPRA;BONOS REP ARG AJ CER VT.26/07/24;7692.0;411.157;-31626.18;529.82;0.78;5999.76;;;;bonos
2023-08-10;CPRA;CEDEAR RAYTHEON TECHNOLOGIES;1.0;10373.8;-10373.8;529.82;19.58;19.58;RTX;Raytheon Technologies Corp;5.0;accion
2023-08-10;CPRA;CEDEAR AMERICAN AIRLINES GROUP INC.;1.0;4737.65;-4737.65;529.82;8.94;8.94;AAL;American Airlines Group Inc;2.0;accion
2023-08-10;CPRA;CEDEAR SONY CORPORATION;4.0;12821.84;-51287.34;529.82;24.2;96.8;SONY;Sony Group Corporation;8.0;accion
2023-08-10;CPRA;CEDEAR MOTOROLA INC;5.0;8479.53;-42397.66;529.82;16.0;80.0;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-10;CPRA;BONO TESORO $ AJ. CER 4,25% V.14/02/25;20000.0;131.56;-26312.04;529.82;0.25;5000.0;;;;bonos
2023-08-10;CCTE;OPERACIONES FINANCIERAS;;;185063.12;529.82;;;;;;bonos
2023-08-11;VTAS;CEDEAR APPLE INC;-5.0;10621.36;53106.8;539.89;19.67;-98.35;AAPL;Apple Inc.;20.0;accion
2023-08-11;CPRA;BONO TESORO $ AJ. CER 4,25% V.14/02/25;7600.0;131.71;-10009.99;539.89;0.24;1824.0;;;;bonos
2023-08-11;VTAS;CEDEAR RAYTHEON TECHNOLOGIES;-8.0;10620.36;84962.89;539.89;19.67;-157.36;RTX;Raytheon Technologies Corp;5.0;accion
2023-08-11;VTAS;CEDEAR MOTOROLA INC;-4.0;8752.82;35011.29;539.89;16.21;-64.84;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-11;VTAS;BONO TESORO $ AJ. CER 4% V.14/10/24;-50000.0;141.673;70836.47;539.89;0.26;-13000.0;;;;bonos
2023-08-11;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-17000.0;426.845;72563.59;539.89;0.79;-13430.0;;;;bonos
2023-08-11;TCCD;OPERACIONES FINANCIERAS;;;10000.0;539.89;;;;;;bonos
2023-08-11;CCCD;OPERACIONES FINANCIERAS;;;-320200.0;539.89;;;;;;bonos
2023-08-09;CPRA;BONO TESORO $ AJ. CER 4,25% V.14/02/25;34900.0;132.011;-46071.8;527.92;0.25;8725.0;;;;bonos
2023-08-09;CPRA;CEDEAR PAN AMERICAN SILVER CORP;1.0;3012.86;-3012.86;527.92;5.71;5.71;PAAS;Pan American Silver Corp.;3.0;accion
2023-08-09;CPRA;CEDEAR PFIZER INC;12.0;10692.84;-128314.12;527.92;20.25;243.0;PFE;Pfizer Inc.;4.0;accion
2023-08-09;CCTE;OPERACIONES FINANCIERAS;;;180871.8;527.92;;;;;;bonos
2023-08-10;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-7692.0;411.341;31640.33;529.82;0.78;-5999.76;;;;bonos
2023-08-10;VTAS;CEDEAR RAYTHEON TECHNOLOGIES;-1.0;10570.5;10570.5;529.82;19.95;-19.95;RTX;Raytheon Technologies Corp;5.0;accion
2023-08-10;VTAS;CEDEAR AMERICAN AIRLINES GROUP INC.;-1.0;4900.33;4900.33;529.82;9.25;-9.25;AAL;American Airlines Group Inc;2.0;accion
2023-08-10;VTAS;CEDEAR SONY CORPORATION;-4.0;12983.77;51935.07;529.82;24.51;-98.04;SONY;Sony Group Corporation;8.0;accion
2023-08-10;VTAS;CEDEAR MOTOROLA INC;-5.0;8651.86;43259.28;529.82;16.33;-81.65;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-10;VTAS;BONO TESORO $ AJ. CER 4,25% V.14/02/25;-20000.0;133.386;26677.25;529.82;0.25;-5000.0;;;;bonos
2023-08-10;CCCD;OPERACIONES FINANCIERAS;;;-183450.0;529.82;;;;;;bonos
2023-08-08;CPRA;CEDEAR PFIZER INC;8.0;10778.04;-86224.3;521.92;20.65;165.2;PFE;Pfizer Inc.;4.0;accion
2023-08-08;CPRA;BONO TESORO $ AJ. CER 4,25% V.14/02/25;20000.0;132.612;-26522.37;521.92;0.25;5000.0;;;;bonos
2023-08-08;CPRA;CEDEAR PAN AMERICAN SILVER CORP;10.0;3111.64;-31116.36;521.92;5.96;59.6;PAAS;Pan American Silver Corp.;3.0;accion
2023-08-08;CPRA;BONOS REP ARG AJ CER VT.26/07/24;20000.0;401.642;-80328.32;521.92;0.77;15400.0;;;;bonos
2023-08-08;CCTE;OPERACIONES FINANCIERAS;;;238647.42;521.92;;;;;;bonos
2023-08-09;VTAS;CEDEAR PAN AMERICAN SILVER CORP;-1.0;3041.51;3041.51;527.92;5.76;-5.76;PAAS;Pan American Silver Corp.;3.0;accion
2023-08-09;VTAS;CEDEAR PFIZER INC;-12.0;10887.12;130645.39;527.92;20.62;-247.44;PFE;Pfizer Inc.;4.0;accion
2023-08-09;CCCD;OPERACIONES FINANCIERAS;;;-180085.0;527.92;;;;;;bonos
2023-08-07;CPRA;CEDEAR MOTOROLA INC;4.0;8470.01;-33880.03;516.7;16.39;65.56;MSI;Motorola Solutions, Inc.;20.0;accion
2023-08-07;CPRA;MIRGOR;4.0;8997.47;-35989.89;516.7;17.41;69.64;;;;bonos
2023-08-07;CPRA;CEDEAR APPLE INC;5.0;10726.27;-53631.34;516.7;20.76;103.8;AAPL;Apple Inc.;20.0;accion
2023-08-07;CPRA;CEDEAR DE EXXON MOBIL CORP;4.0;12851.67;-51406.67;516.7;24.87;99.48;XOM;Exxon Mobil Corporation;10.0;accion
2023-08-09;COBR;;;;46098.0;527.92;;;;;;bonos
2023-08-08;VTAS;CEDEAR PFIZER INC;-8.0;10969.39;87755.1;521.92;21.02;-168.16;PFE;Pfizer Inc.;4.0;accion
2023-08-08;VTAS;BONO TESORO $ AJ. CER 4,25% V.14/02/25;-20000.0;135.083;27016.7;521.92;0.26;-5200.0;;;;bonos
2023-08-08;VTAS;CEDEAR PAN AMERICAN SILVER CORP;-10.0;3229.99;32299.85;521.92;6.19;-61.9;PAAS;Pan American Silver Corp.;3.0;accion
2023-08-08;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-20000.0;404.352;80870.4;521.92;0.77;-15400.0;;;;bonos
2023-08-08;CCCD;OPERACIONES FINANCIERAS;;;-237605.0;521.92;;;;;;bonos
2023-08-04;CPRA;CEDEAR MICROSOFT CORP.;7.0;6422.83;-44959.78;514.71;12.48;87.36;MSFT;Microsoft Corp.;30.0;accion
2023-08-04;CPRA;CEDEAR AMERICAN AIRLINES GROUP INC.;11.0;4661.94;-51281.32;514.71;9.06;99.66;AAL;American Airlines Group Inc;2.0;accion
2023-08-04;CPRA;TRANSPORTADORA DE GAS DEL NORTE;72.0;667.853;-48085.45;514.71;1.3;93.6;;;;bonos
2023-08-04;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;785.0;16351.12;-128356.3;514.71;31.77;24939.45;;;;bonos
2023-08-04;VTAS;BONOS REP ARG A LA PAR $ STEP UP 2038;-2640.0;4842.24;127835.14;514.71;9.41;-24842.4;;;;bonos
2023-08-04;CPRA;IRSA ESCRIT. ORD. 1 V;27.0;425.032;-11475.86;514.71;0.83;22.41;;;;bonos
2023-08-04;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;20000.0;135.066;-27013.16;514.71;0.26;5200.0;;;;bonos
2023-08-04;CCTE;OPERACIONES FINANCIERAS;;;2017.45;514.71;;;;;;bonos
2023-08-07;COTR;IRSA ESCRIT. ORD. 1 V;50.0;441.176;-22058.79;516.7;0.85;42.5;;;;bonos
2023-08-07;VTTR;IRSA ESCRIT. ORD. 1 V;-50.0;439.674;21983.69;516.7;0.85;-42.5;;;;bonos
2023-08-04;CCTE;OPERACIONES FINANCIERAS;;;39559.48;514.71;;;;;;bonos
2023-08-03;CPRA;CEDEAR UNITEDHEALTH GROUP INC;10.0;8889.67;-88896.72;513.99;17.3;173.0;UNH;UnitedHealth Group Inc.;33.0;accion
2023-08-03;CPRA;IRSA ESCRIT. ORD. 1 V;30.0;425.18;-12755.4;513.99;0.83;24.9;;;;bonos
2023-08-03;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;40000.0;134.064;-53625.66;513.99;0.26;10400.0;;;;bonos
2023-08-03;CCTE;OPERACIONES FINANCIERAS;;;157376.89;513.99;;;;;;bonos
2023-08-07;DEME;;;;14.92;516.7;;;;;;bonos
2023-08-07;COBR;;;;177890.0;516.7;;;;;;bonos
2023-08-04;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-216.71;514.71;;;;;;bonos
2023-08-04;VTAS;IRSA ESCRIT. ORD. 1 V;-27.0;424.85;11470.95;514.71;0.83;-22.41;;;;bonos
2023-08-04;VTAS;BONO TESORO $ AJ. CER 4% V.14/10/24;-20000.0;136.681;27336.19;514.71;0.27;-5400.0;;;;bonos
2023-08-04;CCCD;OPERACIONES FINANCIERAS;;;-2000.0;514.71;;;;;;bonos
2023-08-04;CCCD;OPERACIONES FINANCIERAS;;;-39300.0;514.71;;;;;;bonos
2023-08-04;RTA;CEDEAR AT&T INC SA;;;-4.39;514.71;;;T;At &T Inc.;3.0;accion
2023-08-02;CPRA;BCO HIPOTECARIO ESCRIT. D (CAT 1 Y 2);1800.0;33.593;-60467.81;512.54;0.07;126.0;;;;bonos
2023-08-02;CPRA;MIRGOR;4.0;9154.91;-36619.63;512.54;17.86;71.44;;;;bonos
2023-08-02;CPRA;CEDEAR OCCIDENTAL PETROLEUM CORP.;7.0;7021.49;-49150.4;512.54;13.7;95.9;OXY;Occidental Petroleum Corp.;5.0;accion
2023-08-02;CPRA;BONOS REP ARG A LA PAR $ STEP UP 2038;650.0;4605.86;-29938.08;512.54;8.99;5843.5;;;;bonos
2023-08-02;CPRA;CEDEAR UNITEDHEALTH GROUP INC;4.0;8694.63;-34778.52;512.54;16.96;67.84;UNH;UnitedHealth Group Inc.;33.0;accion
2023-08-02;CPRA;BONO TESORO $ AJ. CER 4,25% V.14/02/25;23000.0;131.56;-30258.84;512.54;0.26;5980.0;;;;bonos
2023-08-02;CPRA;BONOS REP ARG AJ CER VT.26/07/24;5000.0;399.138;-19956.88;512.54;0.78;3900.0;;;;bonos
2023-08-02;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;26000.0;132.912;-34557.2;512.54;0.26;6760.0;;;;bonos
2023-08-02;CPRA;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;20000.0;542.567;-108513.34;512.54;1.06;21200.0;;;;bonos
2023-08-02;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-37859.0;510.881;193414.54;512.54;1.0;-37859.0;;;;bonos
2023-08-02;CCTE;OPERACIONES FINANCIERAS;;;62872.08;512.54;;;;;;bonos
2023-08-04;NCIN;;;;2753.0;514.71;;;;;;bonos
